2022-05-16 21:22:04,903 INFO 127.0.0.1 - - [16/May/2022 21:22:04] "GET /static/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 -
2022-05-16 21:22:04,934 INFO 127.0.0.1 - - [16/May/2022 21:22:04] "GET /static/assets/fonts/ionicons.min.css HTTP/1.1" 200 -
2022-05-16 21:22:04,945 INFO 127.0.0.1 - - [16/May/2022 21:22:04] "GET /static/assets/css/styles.css HTTP/1.1" 200 -
2022-05-16 21:22:04,954 INFO 127.0.0.1 - - [16/May/2022 21:22:04] "GET /static/assets/css/footer-basic.css HTTP/1.1" 200 -
2022-05-16 21:22:04,967 INFO 127.0.0.1 - - [16/May/2022 21:22:04] "[36mGET /static/assets/bootstrap/js/bootstrap.min.js HTTP/1.1[0m" 304 -
2022-05-16 21:22:04,967 INFO 127.0.0.1 - - [16/May/2022 21:22:04] "[36mGET /static/assets/bootstrap/js/main.js HTTP/1.1[0m" 304 -
2022-05-16 21:22:06,399 INFO 127.0.0.1 - - [16/May/2022 21:22:06] "GET /predict/ HTTP/1.1" 200 -
2022-05-16 21:22:06,818 INFO 127.0.0.1 - - [16/May/2022 21:22:06] "[36mGET /static/assets/bootstrap/css/bootstrap.min.css HTTP/1.1[0m" 304 -
2022-05-16 21:22:06,828 INFO 127.0.0.1 - - [16/May/2022 21:22:06] "[36mGET /static/assets/fonts/ionicons.min.css HTTP/1.1[0m" 304 -
2022-05-16 21:22:06,843 INFO 127.0.0.1 - - [16/May/2022 21:22:06] "[36mGET /static/assets/css/styles.css HTTP/1.1[0m" 304 -
2022-05-16 21:22:06,861 INFO 127.0.0.1 - - [16/May/2022 21:22:06] "[36mGET /static/assets/css/footer-basic.css HTTP/1.1[0m" 304 -
2022-05-16 21:22:06,863 INFO 127.0.0.1 - - [16/May/2022 21:22:06] "[36mGET /static/assets/bootstrap/js/bootstrap.min.js HTTP/1.1[0m" 304 -
2022-05-16 21:22:06,866 INFO 127.0.0.1 - - [16/May/2022 21:22:06] "[36mGET /static/assets/bootstrap/js/main.js HTTP/1.1[0m" 304 -
2022-05-16 21:22:12,396 INFO  * Detected change in 'c:\\Users\\StudentRocks\\Desktop\\jamia\\appred\\appred\\appred.py', reloading
2022-05-16 21:22:12,584 INFO  * Restarting with stat
2022-05-16 21:22:14,758 WARNING  * Debugger is active!
2022-05-16 21:22:14,785 INFO  * Debugger PIN: 331-082-004
2022-05-16 21:22:15,160 INFO  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2022-05-16 21:22:17,166 INFO 127.0.0.1 - - [16/May/2022 21:22:17] "GET /predict/ HTTP/1.1" 200 -
2022-05-16 21:22:17,866 INFO 127.0.0.1 - - [16/May/2022 21:22:17] "GET /static/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 -
2022-05-16 21:22:17,933 INFO 127.0.0.1 - - [16/May/2022 21:22:17] "GET /static/assets/fonts/ionicons.min.css HTTP/1.1" 200 -
2022-05-16 21:22:18,008 INFO 127.0.0.1 - - [16/May/2022 21:22:18] "GET /static/assets/css/styles.css HTTP/1.1" 200 -
2022-05-16 21:22:18,080 INFO 127.0.0.1 - - [16/May/2022 21:22:18] "GET /static/assets/css/footer-basic.css HTTP/1.1" 200 -
2022-05-16 21:22:18,092 INFO 127.0.0.1 - - [16/May/2022 21:22:18] "GET /static/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 -
2022-05-16 21:22:18,177 INFO 127.0.0.1 - - [16/May/2022 21:22:18] "GET /static/assets/bootstrap/js/main.js HTTP/1.1" 200 -
2022-05-16 21:22:18,230 INFO 127.0.0.1 - - [16/May/2022 21:22:18] "GET /static/assets/fonts/favicon.ico HTTP/1.1" 200 -
2022-05-16 21:22:20,477 INFO 127.0.0.1 - - [16/May/2022 21:22:20] "GET /predict/ HTTP/1.1" 200 -
2022-05-16 21:22:20,483 INFO 127.0.0.1 - - [16/May/2022 21:22:20] "[35m[1mGET /predict HTTP/1.1[0m" 500 -
2022-05-16 21:22:21,014 INFO 127.0.0.1 - - [16/May/2022 21:22:21] "GET /static/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 -
2022-05-16 21:22:21,026 INFO 127.0.0.1 - - [16/May/2022 21:22:21] "GET /static/assets/fonts/ionicons.min.css HTTP/1.1" 200 -
2022-05-16 21:22:21,038 INFO 127.0.0.1 - - [16/May/2022 21:22:21] "GET /static/assets/css/styles.css HTTP/1.1" 200 -
2022-05-16 21:22:21,056 INFO 127.0.0.1 - - [16/May/2022 21:22:21] "[36mGET /static/assets/css/footer-basic.css HTTP/1.1[0m" 304 -
2022-05-16 21:22:21,066 INFO 127.0.0.1 - - [16/May/2022 21:22:21] "[36mGET /static/assets/bootstrap/js/main.js HTTP/1.1[0m" 304 -
2022-05-16 21:22:21,069 INFO 127.0.0.1 - - [16/May/2022 21:22:21] "[36mGET /static/assets/bootstrap/js/bootstrap.min.js HTTP/1.1[0m" 304 -
